,avgOdds,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
33437,2.34,59,52,48,34,52,38,47,53
33438,2.34,59,52,48,34,52,38,47,53
33439,2.34,59,52,48,38,52,38,47,53
33440,2.34,59,52,48,38,52,38,47,53
33441,2.59,60,40,45,35,55,30,70,30
33442,2.59,65,45,65,65,50,45,45,50
33443,2.59,59,52,48,34,52,38,47,53
33444,2.59,59,52,48,34,52,38,47,53
33445,2.59,59,52,48,38,52,38,47,53
33446,2.59,59,52,48,38,52,38,47,53
33447,2.29,60,40,45,35,55,30,70,30
33448,2.29,65,45,65,65,50,45,45,50
33449,2.29,59,52,48,34,52,38,47,53
33450,2.29,59,52,48,34,52,38,47,53
33451,2.29,59,52,48,38,52,38,47,53
33452,2.29,59,52,48,38,52,38,47,53
33453,3.8260000000000005,60,40,45,35,55,30,70,30
33454,3.8260000000000005,65,45,65,65,50,45,45,50
33455,3.8260000000000005,59,52,48,34,52,38,47,53
33456,3.8260000000000005,59,52,48,34,52,38,47,53
33457,3.8260000000000005,59,52,48,38,52,38,47,53
33458,3.8260000000000005,59,52,48,38,52,38,47,53
33459,2.434,60,40,45,35,55,30,70,30
33460,2.434,65,45,65,65,50,45,45,50
33461,2.434,59,52,48,34,52,38,47,53
33462,2.434,59,52,48,34,52,38,47,53
33463,2.434,59,52,48,38,52,38,47,53
33464,2.434,59,52,48,38,52,38,47,53
33465,2.336,60,40,45,35,55,30,70,30
33466,2.336,65,45,65,65,50,45,45,50
33467,2.336,59,52,48,34,52,38,47,53
33468,2.336,59,52,48,34,52,38,47,53
33469,2.336,59,52,48,38,52,38,47,53
33470,2.336,59,52,48,38,52,38,47,53
33471,2.864,60,40,45,35,55,30,70,30
33472,2.864,65,45,65,65,50,45,45,50
33473,2.864,59,52,48,34,52,38,47,53
33474,2.864,59,52,48,34,52,38,47,53
33475,2.864,59,52,48,38,52,38,47,53
33476,2.864,59,52,48,38,52,38,47,53
33477,2.5200000000000005,60,40,45,35,55,30,70,30
33478,2.5200000000000005,65,45,65,65,50,45,45,50
33479,2.5200000000000005,59,52,48,34,52,38,47,53
33480,2.5200000000000005,59,52,48,34,52,38,47,53
33481,2.5200000000000005,59,52,48,38,52,38,47,53
33482,2.5200000000000005,59,52,48,38,52,38,47,53
33483,2.3160000000000003,60,40,45,35,55,30,70,30
33484,2.3160000000000003,65,45,65,65,50,45,45,50
33485,2.3160000000000003,59,52,48,34,52,38,47,53
33486,2.3160000000000003,59,52,48,34,52,38,47,53
33487,2.3160000000000003,59,52,48,38,52,38,47,53
33488,2.3160000000000003,59,52,48,38,52,38,47,53
33489,2.5100000000000002,60,40,45,35,55,30,70,30
33490,2.5100000000000002,65,45,65,65,50,45,45,50
33491,2.5100000000000002,59,52,48,34,52,38,47,53
33492,2.5100000000000002,59,52,48,34,52,38,47,53
33493,2.5100000000000002,59,52,48,38,52,38,47,53
33494,2.5100000000000002,59,52,48,38,52,38,47,53
33495,3.21,60,40,45,35,55,30,70,30
33496,3.21,65,45,65,65,50,45,45,50
33497,3.21,59,52,48,34,52,38,47,53
33498,3.21,59,52,48,34,52,38,47,53
33499,3.21,59,52,48,38,52,38,47,53
33500,3.21,59,52,48,38,52,38,47,53
33501,3.6399999999999997,60,40,45,35,55,30,70,30
33502,3.6399999999999997,65,45,65,65,50,45,45,50
33503,3.6399999999999997,59,52,48,34,52,38,47,53
33504,3.6399999999999997,59,52,48,34,52,38,47,53
33505,3.6399999999999997,59,52,48,38,52,38,47,53
33506,3.6399999999999997,59,52,48,38,52,38,47,53
33507,1.8520000000000003,60,40,45,35,55,30,70,30
33508,1.8520000000000003,65,45,65,65,50,45,45,50
33509,1.8520000000000003,59,52,48,34,52,38,47,53
33510,1.8520000000000003,59,52,48,34,52,38,47,53
33511,1.8520000000000003,59,52,48,38,52,38,47,53
33512,1.8520000000000003,59,52,48,38,52,38,47,53
33513,2.9800000000000004,60,40,45,35,55,30,70,30
33514,2.9800000000000004,65,45,65,65,50,45,45,50
33515,2.9800000000000004,59,52,48,34,52,38,47,53
33516,2.9800000000000004,59,52,48,34,52,38,47,53
33517,2.9800000000000004,59,52,48,38,52,38,47,53
33518,2.9800000000000004,59,52,48,38,52,38,47,53
33519,1.8520000000000003,60,40,45,35,55,30,70,30
33520,1.8520000000000003,65,45,65,65,50,45,45,50
33521,1.8520000000000003,59,52,48,34,52,38,47,53
33522,1.8520000000000003,59,52,48,34,52,38,47,53
33523,1.8520000000000003,59,52,48,38,52,38,47,53
33524,1.8520000000000003,59,52,48,38,52,38,47,53
33525,2.7159999999999997,60,40,45,35,55,30,70,30
33526,2.7159999999999997,65,45,65,65,50,45,45,50
33527,2.7159999999999997,59,52,48,34,52,38,47,53
33528,2.7159999999999997,59,52,48,34,52,38,47,53
33529,2.7159999999999997,59,52,48,38,52,38,47,53
33530,2.7159999999999997,59,52,48,38,52,38,47,53
33531,5.7299999999999995,60,40,45,35,55,30,70,30
33532,5.7299999999999995,65,45,65,65,50,45,45,50
33533,5.7299999999999995,59,52,48,34,52,38,47,53
33534,5.7299999999999995,59,52,48,34,52,38,47,53
33535,5.7299999999999995,59,52,48,38,52,38,47,53
33536,5.7299999999999995,59,52,48,38,52,38,47,53
33537,2.5440000000000005,60,40,45,35,55,30,70,30
33538,2.5440000000000005,65,45,65,65,50,45,45,50
33539,2.5440000000000005,59,52,48,34,52,38,47,53
33540,2.5440000000000005,59,52,48,34,52,38,47,53
33541,2.5440000000000005,59,52,48,38,52,38,47,53
33542,2.5440000000000005,59,52,48,38,52,38,47,53
33543,3.8899999999999997,60,40,45,35,55,30,70,30
33544,3.8899999999999997,65,45,65,65,50,45,45,50
33545,3.8899999999999997,59,52,48,34,52,38,47,53
33546,3.8899999999999997,59,52,48,34,52,38,47,53
33547,3.8899999999999997,59,52,48,38,52,38,47,53
33548,3.8899999999999997,59,52,48,38,52,38,47,53
33549,3.2,60,40,45,35,55,30,70,30
33550,3.2,65,45,65,65,50,45,45,50
33551,3.2,59,52,48,34,52,38,47,53
33552,3.2,59,52,48,34,52,38,47,53
33553,3.2,59,52,48,38,52,38,47,53
33554,3.2,59,52,48,38,52,38,47,53
33555,3.45,60,40,45,35,55,30,70,30
33556,3.45,65,45,65,65,50,45,45,50
33557,3.45,59,52,48,34,52,38,47,53
33558,3.45,59,52,48,34,52,38,47,53
33559,3.45,59,52,48,38,52,38,47,53
33560,3.45,59,52,48,38,52,38,47,53
33561,2.7559999999999993,60,40,45,35,55,30,70,30
33562,2.7559999999999993,65,45,65,65,50,45,45,50
33563,2.7559999999999993,59,52,48,34,52,38,47,53
33564,2.7559999999999993,59,52,48,34,52,38,47,53
33565,2.7559999999999993,59,52,48,38,52,38,47,53
33566,2.7559999999999993,59,52,48,38,52,38,47,53
33567,2.59,60,40,45,35,55,30,70,30
33568,2.59,65,45,65,65,50,45,45,50
33569,2.59,59,52,48,34,52,38,47,53
33570,2.59,59,52,48,34,52,38,47,53
33571,2.59,59,52,48,38,52,38,47,53
33572,2.59,59,52,48,38,52,38,47,53
33573,2.312,60,40,45,35,55,30,70,30
33574,2.312,65,45,65,65,50,45,45,50
33575,2.312,59,52,48,34,52,38,47,53
33576,2.312,59,52,48,34,52,38,47,53
33577,2.312,59,52,48,38,52,38,47,53
33578,2.312,59,52,48,38,52,38,47,53
33579,2.9699999999999998,60,40,45,35,55,30,70,30
33580,2.9699999999999998,65,45,65,65,50,45,45,50
33581,2.9699999999999998,59,52,48,34,52,38,47,53
33582,2.9699999999999998,59,52,48,34,52,38,47,53
33583,2.9699999999999998,59,52,48,38,52,38,47,53
33584,2.9699999999999998,59,52,48,38,52,38,47,53
33585,2.19,60,40,45,35,55,30,70,30
33586,2.19,65,45,65,65,50,45,45,50
33587,2.19,59,52,48,34,52,38,47,53
33588,2.19,59,52,48,34,52,38,47,53
33589,2.19,59,52,48,38,52,38,47,53
33590,2.19,59,52,48,38,52,38,47,53
33591,3.4799999999999995,60,40,45,35,55,30,70,30
33592,3.4799999999999995,65,45,65,65,50,45,45,50
33593,3.4799999999999995,59,52,48,34,52,38,47,53
33594,3.4799999999999995,59,52,48,34,52,38,47,53
33595,3.4799999999999995,59,52,48,38,52,38,47,53
33596,3.4799999999999995,59,52,48,38,52,38,47,53
33597,2.3600000000000003,60,40,45,35,55,30,70,30
33598,2.3600000000000003,65,45,65,65,50,45,45,50
33599,2.3600000000000003,59,52,48,34,52,38,47,53
33600,2.3600000000000003,59,52,48,34,52,38,47,53
33601,2.3600000000000003,59,52,48,38,52,38,47,53
33602,2.3600000000000003,59,52,48,38,52,38,47,53
33603,1.936,60,40,45,35,55,30,70,30
33604,1.936,65,45,65,65,50,45,45,50
33605,1.936,59,52,48,34,52,38,47,53
33606,1.936,59,52,48,34,52,38,47,53
33607,1.936,59,52,48,38,52,38,47,53
33608,1.936,59,52,48,38,52,38,47,53
33609,2.35,60,40,45,35,55,30,70,30
33610,2.35,65,45,65,65,50,45,45,50
33611,2.35,59,52,48,34,52,38,47,53
33612,2.35,59,52,48,34,52,38,47,53
33613,2.35,59,52,48,38,52,38,47,53
33614,2.35,59,52,48,38,52,38,47,53
33615,3.16,60,40,45,35,55,30,70,30
33616,3.16,65,45,65,65,50,45,45,50
33617,3.16,59,52,48,34,52,38,47,53
33618,3.16,59,52,48,34,52,38,47,53
33619,3.16,59,52,48,38,52,38,47,53
33620,3.16,59,52,48,38,52,38,47,53
33621,2.98,60,40,45,35,55,30,70,30
33622,2.98,65,45,65,65,50,45,45,50
33623,2.98,59,52,48,34,52,38,47,53
33624,2.98,59,52,48,34,52,38,47,53
33625,2.98,59,52,48,38,52,38,47,53
33626,2.98,59,52,48,38,52,38,47,53
33627,2.4539999999999997,60,40,45,35,55,30,70,30
33628,2.4539999999999997,65,45,65,65,50,45,45,50
33629,2.4539999999999997,59,52,48,34,52,38,47,53
33630,2.4539999999999997,59,52,48,34,52,38,47,53
33631,2.4539999999999997,59,52,48,38,52,38,47,53
33632,2.4539999999999997,59,52,48,38,52,38,47,53
33633,4.15,60,40,45,35,55,30,70,30
33634,4.15,65,45,65,65,50,45,45,50
33635,4.15,59,52,48,34,52,38,47,53
33636,4.15,59,52,48,34,52,38,47,53
33637,4.15,59,52,48,38,52,38,47,53
33638,4.15,59,52,48,38,52,38,47,53
33639,3.3199999999999994,60,40,45,35,55,30,70,30
33640,3.3199999999999994,65,45,65,65,50,45,45,50
33641,3.3199999999999994,59,52,48,34,52,38,47,53
33642,3.3199999999999994,59,52,48,34,52,38,47,53
33643,3.3199999999999994,59,52,48,38,52,38,47,53
33644,3.3199999999999994,59,52,48,38,52,38,47,53
33645,3.59,60,40,45,35,55,30,70,30
33646,3.59,65,45,65,65,50,45,45,50
33647,3.59,59,52,48,34,52,38,47,53
33648,3.59,59,52,48,34,52,38,47,53
33649,3.59,59,52,48,38,52,38,47,53
33650,3.59,59,52,48,38,52,38,47,53
33651,13.1,60,40,45,35,55,30,70,30
33652,13.1,65,45,65,65,50,45,45,50
33653,13.1,59,52,48,34,52,38,47,53
33654,13.1,59,52,48,34,52,38,47,53
33655,13.1,59,52,48,38,52,38,47,53
33656,13.1,59,52,48,38,52,38,47,53
33657,2.2600000000000002,60,40,45,35,55,30,70,30
33658,2.2600000000000002,65,45,65,65,50,45,45,50
33659,2.2600000000000002,59,52,48,34,52,38,47,53
33660,2.2600000000000002,59,52,48,34,52,38,47,53
33661,2.2600000000000002,59,52,48,38,52,38,47,53
33662,2.2600000000000002,59,52,48,38,52,38,47,53
33663,3.47,60,40,45,35,55,30,70,30
33664,3.47,65,45,65,65,50,45,45,50
33665,3.47,59,52,48,34,52,38,47,53
33666,3.47,59,52,48,34,52,38,47,53
33667,3.47,59,52,48,38,52,38,47,53
33668,3.47,59,52,48,38,52,38,47,53
33669,4.7700000000000005,60,40,45,35,55,30,70,30
33670,4.7700000000000005,65,45,65,65,50,45,45,50
33671,4.7700000000000005,59,52,48,34,52,38,47,53
33672,4.7700000000000005,59,52,48,34,52,38,47,53
33673,4.7700000000000005,59,52,48,38,52,38,47,53
33674,4.7700000000000005,59,52,48,38,52,38,47,53
33675,2.8999999999999995,60,40,45,35,55,30,70,30
33676,2.8999999999999995,65,45,65,65,50,45,45,50
33677,2.8999999999999995,59,52,48,34,52,38,47,53
33678,2.8999999999999995,59,52,48,34,52,38,47,53
33679,2.8999999999999995,59,52,48,38,52,38,47,53
33680,2.8999999999999995,59,52,48,38,52,38,47,53
33681,2.5439999999999996,60,40,45,35,55,30,70,30
33682,2.5439999999999996,65,45,65,65,50,45,45,50
33683,2.5439999999999996,59,52,48,34,52,38,47,53
33684,2.5439999999999996,59,52,48,34,52,38,47,53
33685,2.5439999999999996,59,52,48,38,52,38,47,53
33686,2.5439999999999996,59,52,48,38,52,38,47,53
33687,4.055999999999999,60,40,45,35,55,30,70,30
33688,4.055999999999999,65,45,65,65,50,45,45,50
33689,4.055999999999999,59,52,48,34,52,38,47,53
33690,4.055999999999999,59,52,48,34,52,38,47,53
33691,4.055999999999999,59,52,48,38,52,38,47,53
33692,4.055999999999999,59,52,48,38,52,38,47,53
33693,3.7299999999999995,60,40,45,35,55,30,70,30
33694,3.7299999999999995,65,45,65,65,50,45,45,50
33695,3.7299999999999995,59,52,48,34,52,38,47,53
33696,3.7299999999999995,59,52,48,34,52,38,47,53
33697,3.7299999999999995,59,52,48,38,52,38,47,53
33698,3.7299999999999995,59,52,48,38,52,38,47,53
33699,8.33,60,40,45,35,55,30,70,30
33700,8.33,65,45,65,65,50,45,45,50
33701,8.33,59,52,48,34,52,38,47,53
33702,8.33,59,52,48,34,52,38,47,53
33703,8.33,59,52,48,38,52,38,47,53
33704,8.33,59,52,48,38,52,38,47,53
33705,3.4899999999999998,60,40,45,35,55,30,70,30
33706,3.4899999999999998,65,45,65,65,50,45,45,50
33707,3.4899999999999998,59,52,48,34,52,38,47,53
33708,3.4899999999999998,59,52,48,34,52,38,47,53
33709,3.4899999999999998,59,52,48,38,52,38,47,53
33710,3.4899999999999998,59,52,48,38,52,38,47,53
33711,2.5740000000000003,60,40,45,35,55,30,70,30
33712,2.5740000000000003,65,45,65,65,50,45,45,50
33713,2.5740000000000003,59,52,48,34,52,38,47,53
33714,2.5740000000000003,59,52,48,34,52,38,47,53
33715,2.5740000000000003,59,52,48,38,52,38,47,53
33716,2.5740000000000003,59,52,48,38,52,38,47,53
33717,3.7700000000000005,60,40,45,35,55,30,70,30
33718,3.7700000000000005,65,45,65,65,50,45,45,50
33719,3.7700000000000005,59,52,48,34,52,38,47,53
33720,3.7700000000000005,59,52,48,34,52,38,47,53
33721,3.7700000000000005,59,52,48,38,52,38,47,53
33722,3.7700000000000005,59,52,48,38,52,38,47,53
33723,3.0,60,40,45,35,55,30,70,30
33724,3.0,65,45,65,65,50,45,45,50
33725,3.0,59,52,48,34,52,38,47,53
33726,3.0,59,52,48,34,52,38,47,53
33727,3.0,59,52,48,38,52,38,47,53
33728,3.0,59,52,48,38,52,38,47,53
33729,2.85,55,40,40,40,55,30,60,30
33730,2.85,65,50,50,65,50,35,45,50
33731,2.85,51,49,49,52,52,45,46,58
33732,2.85,51,49,49,52,52,45,46,58
33733,2.85,51,49,49,52,52,45,46,58
33734,2.85,51,49,49,52,52,45,46,58
33735,4.026000000000001,55,40,40,40,55,30,60,30
33736,4.026000000000001,65,50,50,65,50,35,45,50
33737,4.026000000000001,51,49,49,52,52,45,46,58
33738,4.026000000000001,51,49,49,52,52,45,46,58
33739,4.026000000000001,51,49,49,52,52,45,46,58
33740,4.026000000000001,51,49,49,52,52,45,46,58
33741,3.04,55,40,40,40,55,30,60,30
33742,3.04,65,50,50,65,50,35,45,50
33743,3.04,51,49,49,52,52,45,46,58
33744,3.04,51,49,49,52,52,45,46,58
33745,3.04,51,49,49,52,52,45,46,58
33746,3.04,51,49,49,52,52,45,46,58
33747,2.2,55,40,40,40,55,30,60,30
33748,2.2,65,50,50,65,50,35,45,50
33749,2.2,51,49,49,52,52,45,46,58
33750,2.2,51,49,49,52,52,45,46,58
33751,2.2,51,49,49,52,52,45,46,58
33752,2.2,51,49,49,52,52,45,46,58
33753,2.75,55,40,40,40,55,30,60,30
33754,2.75,65,50,50,65,50,35,45,50
33755,2.75,51,49,49,52,52,45,46,58
33756,2.75,51,49,49,52,52,45,46,58
33757,2.75,51,49,49,52,52,45,46,58
33758,2.75,51,49,49,52,52,45,46,58
33759,2.28,55,40,40,40,55,30,60,30
33760,2.28,65,50,50,65,50,35,45,50
33761,2.28,51,49,49,52,52,45,46,58
33762,2.28,51,49,49,52,52,45,46,58
33763,2.28,51,49,49,52,52,45,46,58
33764,2.28,51,49,49,52,52,45,46,58
33765,2.5159999999999996,55,40,40,40,55,30,60,30
33766,2.5159999999999996,65,50,50,65,50,35,45,50
33767,2.5159999999999996,51,49,49,52,52,45,46,58
33768,2.5159999999999996,51,49,49,52,52,45,46,58
33769,2.5159999999999996,51,49,49,52,52,45,46,58
33770,2.5159999999999996,51,49,49,52,52,45,46,58
33771,2.35,55,40,40,40,55,30,60,30
33772,2.35,65,50,50,65,50,35,45,50
33773,2.35,51,49,49,52,52,45,46,58
33774,2.35,51,49,49,52,52,45,46,58
33775,2.35,51,49,49,52,52,45,46,58
33776,2.35,51,49,49,52,52,45,46,58
33777,3.6399999999999997,55,40,40,40,55,30,60,30
33778,3.6399999999999997,65,50,50,65,50,35,45,50
33779,3.6399999999999997,51,49,49,52,52,45,46,58
33780,3.6399999999999997,51,49,49,52,52,45,46,58
33781,3.6399999999999997,51,49,49,52,52,45,46,58
33782,3.6399999999999997,51,49,49,52,52,45,46,58
33783,4.446000000000001,55,40,40,40,55,30,60,30
33784,4.446000000000001,65,50,50,65,50,35,45,50
33785,4.446000000000001,51,49,49,52,52,45,46,58
33786,4.446000000000001,51,49,49,52,52,45,46,58
33787,4.446000000000001,51,49,49,52,52,45,46,58
33788,4.446000000000001,51,49,49,52,52,45,46,58
33789,2.25,55,40,40,40,55,30,60,30
33790,2.25,65,50,50,65,50,35,45,50
33791,2.25,51,49,49,52,52,45,46,58
33792,2.25,51,49,49,52,52,45,46,58
33793,2.25,51,49,49,52,52,45,46,58
33794,2.25,51,49,49,52,52,45,46,58
33795,2.8619999999999997,55,40,40,40,55,30,60,30
33796,2.8619999999999997,65,50,50,65,50,35,45,50
33797,2.8619999999999997,51,49,49,52,52,45,46,58
33798,2.8619999999999997,51,49,49,52,52,45,46,58
33799,2.8619999999999997,51,49,49,52,52,45,46,58
33800,2.8619999999999997,51,49,49,52,52,45,46,58
33801,2.35,55,40,40,40,55,30,60,30
33802,2.35,65,50,50,65,50,35,45,50
33803,2.35,51,49,49,52,52,45,46,58
33804,2.35,51,49,49,52,52,45,46,58
33805,2.35,51,49,49,52,52,45,46,58
33806,2.35,51,49,49,52,52,45,46,58
33807,4.549999999999999,55,40,40,40,55,30,60,30
33808,4.549999999999999,65,50,50,65,50,35,45,50
33809,4.549999999999999,51,49,49,52,52,45,46,58
33810,4.549999999999999,51,49,49,52,52,45,46,58
33811,4.549999999999999,51,49,49,52,52,45,46,58
33812,4.549999999999999,51,49,49,52,52,45,46,58
33813,2.36,55,40,40,40,55,30,60,30
33814,2.36,65,50,50,65,50,35,45,50
33815,2.36,51,49,49,52,52,45,46,58
33816,2.36,51,49,49,52,52,45,46,58
33817,2.36,51,49,49,52,52,45,46,58
33818,2.36,51,49,49,52,52,45,46,58
33819,2.564,55,40,40,40,55,30,60,30
33820,2.564,65,50,50,65,50,35,45,50
33821,2.564,51,49,49,52,52,45,46,58
33822,2.564,51,49,49,52,52,45,46,58
33823,2.564,51,49,49,52,52,45,46,58
33824,2.564,51,49,49,52,52,45,46,58
33825,4.71,55,40,40,40,55,30,60,30
33826,4.71,65,50,50,65,50,35,45,50
33827,4.71,51,49,49,52,52,45,46,58
33828,4.71,51,49,49,52,52,45,46,58
33829,4.71,51,49,49,52,52,45,46,58
33830,4.71,51,49,49,52,52,45,46,58
33831,2.34,55,40,40,40,55,30,60,30
33832,2.34,65,50,50,65,50,35,45,50
33833,2.34,51,49,49,52,52,45,46,58
33834,2.34,51,49,49,52,52,45,46,58
33835,2.34,51,49,49,52,52,45,46,58
33836,2.34,51,49,49,52,52,45,46,58
33837,1.9259999999999997,55,40,40,40,55,30,60,30
33838,1.9259999999999997,65,50,50,65,50,35,45,50
33839,1.9259999999999997,51,49,49,52,52,45,46,58
33840,1.9259999999999997,51,49,49,52,52,45,46,58
33841,1.9259999999999997,51,49,49,52,52,45,46,58
33842,1.9259999999999997,51,49,49,52,52,45,46,58
33843,2.4219999999999997,35,65,50,65,65,45,55,65
33844,2.4219999999999997,53,44,52,52,64,47,56,50
33845,2.4219999999999997,53,44,52,52,64,47,56,50
33846,2.4219999999999997,61,44,52,61,48,47,56,50
33847,2.4219999999999997,58,56,52,61,51,47,43,50
33848,2.66,35,65,50,65,65,45,55,65
33849,2.66,53,44,52,52,64,47,56,50
33850,2.66,53,44,52,52,64,47,56,50
33851,2.66,61,44,52,61,48,47,56,50
33852,2.66,58,56,52,61,51,47,43,50
33853,2.6759999999999997,35,65,50,65,65,45,55,65
33854,2.6759999999999997,53,44,52,52,64,47,56,50
33855,2.6759999999999997,53,44,52,52,64,47,56,50
33856,2.6759999999999997,61,44,52,61,48,47,56,50
33857,2.6759999999999997,58,56,52,61,51,47,43,50
33858,2.2800000000000002,35,65,50,65,65,45,55,65
33859,2.2800000000000002,53,44,52,52,64,47,56,50
33860,2.2800000000000002,53,44,52,52,64,47,56,50
33861,2.2800000000000002,61,44,52,61,48,47,56,50
33862,2.2800000000000002,58,56,52,61,51,47,43,50
33863,3.1,35,65,50,65,65,45,55,65
33864,3.1,53,44,52,52,64,47,56,50
33865,3.1,53,44,52,52,64,47,56,50
33866,3.1,61,44,52,61,48,47,56,50
33867,3.1,58,56,52,61,51,47,43,50
33868,2.1799999999999997,35,65,50,65,65,45,55,65
33869,2.1799999999999997,53,44,52,52,64,47,56,50
33870,2.1799999999999997,53,44,52,52,64,47,56,50
33871,2.1799999999999997,61,44,52,61,48,47,56,50
33872,2.1799999999999997,58,56,52,61,51,47,43,50
33873,2.746,35,65,50,65,65,45,55,65
33874,2.746,53,44,52,52,64,47,56,50
33875,2.746,53,44,52,52,64,47,56,50
33876,2.746,61,44,52,61,48,47,56,50
33877,2.746,58,56,52,61,51,47,43,50
33878,3.3299999999999996,35,65,50,65,65,45,55,65
33879,3.3299999999999996,53,44,52,52,64,47,56,50
33880,3.3299999999999996,53,44,52,52,64,47,56,50
33881,3.3299999999999996,61,44,52,61,48,47,56,50
33882,3.3299999999999996,58,56,52,61,51,47,43,50
33883,2.1399999999999997,35,65,50,65,65,45,55,65
33884,2.1399999999999997,53,44,52,52,64,47,56,50
33885,2.1399999999999997,53,44,52,52,64,47,56,50
33886,2.1399999999999997,61,44,52,61,48,47,56,50
33887,2.1399999999999997,58,56,52,61,51,47,43,50
33888,1.86,35,65,50,65,65,45,55,65
33889,1.86,53,44,52,52,64,47,56,50
33890,1.86,53,44,52,52,64,47,56,50
33891,1.86,61,44,52,61,48,47,56,50
33892,1.86,58,56,52,61,51,47,43,50
33893,3.53,35,65,50,65,65,45,55,65
33894,3.53,53,44,52,52,64,47,56,50
33895,3.53,53,44,52,52,64,47,56,50
33896,3.53,61,44,52,61,48,47,56,50
33897,3.53,58,56,52,61,51,47,43,50
33898,2.74,35,65,50,65,65,45,55,65
33899,2.74,53,44,52,52,64,47,56,50
33900,2.74,53,44,52,52,64,47,56,50
33901,2.74,61,44,52,61,48,47,56,50
33902,2.74,58,56,52,61,51,47,43,50
33903,2.5700000000000003,35,65,50,65,65,45,55,65
33904,2.5700000000000003,53,44,52,52,64,47,56,50
33905,2.5700000000000003,53,44,52,52,64,47,56,50
33906,2.5700000000000003,61,44,52,61,48,47,56,50
33907,2.5700000000000003,58,56,52,61,51,47,43,50
33908,3.036,35,65,50,65,65,45,55,65
33909,3.036,53,44,52,52,64,47,56,50
33910,3.036,53,44,52,52,64,47,56,50
33911,3.036,61,44,52,61,48,47,56,50
33912,3.036,58,56,52,61,51,47,43,50
33913,1.966,35,65,50,65,65,45,55,65
33914,1.966,53,44,52,52,64,47,56,50
33915,1.966,53,44,52,52,64,47,56,50
33916,1.966,61,44,52,61,48,47,56,50
33917,1.966,58,56,52,61,51,47,43,50
33918,2.5599999999999996,35,65,50,65,65,45,55,65
33919,2.5599999999999996,53,44,52,52,64,47,56,50
33920,2.5599999999999996,53,44,52,52,64,47,56,50
33921,2.5599999999999996,61,44,52,61,48,47,56,50
33922,2.5599999999999996,58,56,52,61,51,47,43,50
33923,1.9460000000000002,35,65,50,65,65,45,55,65
33924,1.9460000000000002,53,44,52,52,64,47,56,50
33925,1.9460000000000002,53,44,52,52,64,47,56,50
33926,1.9460000000000002,61,44,52,61,48,47,56,50
33927,1.9460000000000002,58,56,52,61,51,47,43,50
33928,3.7399999999999998,35,65,50,65,65,45,55,65
33929,3.7399999999999998,53,44,52,52,64,47,56,50
33930,3.7399999999999998,53,44,52,52,64,47,56,50
33931,3.7399999999999998,61,44,52,61,48,47,56,50
33932,3.7399999999999998,58,56,52,61,51,47,43,50
33933,2.15,35,65,50,65,65,45,55,65
33934,2.15,53,44,52,52,64,47,56,50
33935,2.15,53,44,52,52,64,47,56,50
33936,2.15,61,44,52,61,48,47,56,50
33937,2.15,58,56,52,61,51,47,43,50
33938,2.75,35,65,50,65,65,45,55,65
33939,2.75,53,44,52,52,64,47,56,50
33940,2.75,53,44,52,52,64,47,56,50
33941,2.75,61,44,52,61,48,47,56,50
33942,2.75,58,56,52,61,51,47,43,50
33943,3.47,35,65,50,65,65,45,55,65
